description,bin,lower_bound,sites,partition,op_optimized,op_maximum
odda_lxi,2,1731570,2009,gene285,46920,102459
odda_lxi,2,1731570,2120,gene284,49248,108120
odda_lxi,2,1731570,2223,gene271,51612,113373
odda_lxi,2,1731570,2846,gene198,65956,145146
odda_lxi,2,1731570,4107,gene322,89412,209457
odda_lxi,2,1731570,2612,gene150,314672,837879
odda_lxi,3,1731570,131,gene66,4351,6681
odda_lxi,3,1731570,165,gene19,5267,8415
odda_lxi,3,1731570,176,gene28,5815,8976
odda_lxi,3,1731570,186,gene85,5998,9486
odda_lxi,3,1731570,203,gene7,6531,10353
odda_lxi,3,1731570,231,gene128,7212,11781
odda_lxi,3,1731570,234,gene65,7472,11934
odda_lxi,3,1731570,239,gene330,7292,12189
odda_lxi,3,1731570,245,gene139,7580,12495
odda_lxi,3,1731570,263,gene49,7908,13413
odda_lxi,3,1731570,274,gene121,8304,13974
odda_lxi,3,1731570,278,gene329,8468,14178
odda_lxi,3,1731570,296,gene102,9071,15096
odda_lxi,3,1731570,308,gene105,9380,15708
odda_lxi,3,1731570,317,gene196,9508,16167
odda_lxi,3,1731570,326,gene323,9512,16626
odda_lxi,3,1731570,335,gene134,10112,17085
odda_lxi,3,1731570,341,gene206,10352,17391
odda_lxi,3,1731570,361,gene99,10804,18411
odda_lxi,3,1731570,380,gene208,11188,19380
odda_lxi,3,1731570,383,gene245,11088,19533
odda_lxi,3,1731570,393,gene315,11396,20043
odda_lxi,3,1731570,402,gene295,11584,20502
odda_lxi,3,1731570,413,gene15,11796,21063
odda_lxi,3,1731570,417,gene157,12208,21267
odda_lxi,3,1731570,432,gene125,12484,22032
odda_lxi,3,1731570,442,gene207,12732,22542
odda_lxi,3,1731570,462,gene72,13616,23562
odda_lxi,3,1731570,465,gene52,13488,23715
odda_lxi,3,1731570,470,gene267,13184,23970
odda_lxi,3,1731570,474,gene135,13684,24174
odda_lxi,3,1731570,495,gene308,13976,25245
odda_lxi,3,1731570,517,gene67,14768,26367
odda_lxi,3,1731570,530,gene183,14988,27030
odda_lxi,3,1731570,540,gene254,14732,27540
odda_lxi,3,1731570,559,gene294,15408,28509
odda_lxi,3,1731570,577,gene306,15776,29427
odda_lxi,3,1731570,593,gene278,16112,30243
odda_lxi,3,1731570,600,gene261,16284,30600
odda_lxi,3,1731570,605,gene127,17016,30855
odda_lxi,3,1731570,613,gene23,16980,31263
odda_lxi,3,1731570,620,gene126,17256,31620
odda_lxi,3,1731570,645,gene145,17756,32895
odda_lxi,3,1731570,654,gene191,17580,33354
odda_lxi,3,1731570,671,gene257,18032,34221
odda_lxi,3,1731570,682,gene73,18712,34782
odda_lxi,3,1731570,687,gene171,19020,35037
odda_lxi,3,1731570,700,gene175,19064,35700
odda_lxi,3,1731570,717,gene249,18940,36567
odda_lxi,3,1731570,739,gene279,19624,37689
odda_lxi,3,1731570,749,gene44,20200,38199
odda_lxi,3,1731570,760,gene62,20480,38760
odda_lxi,3,1731570,772,gene38,21108,39372
odda_lxi,3,1731570,789,gene178,21384,40239
odda_lxi,3,1731570,806,gene193,21584,41106
odda_lxi,3,1731570,827,gene120,22084,42177
odda_lxi,3,1731570,840,gene255,21872,42840
odda_lxi,3,1731570,854,gene137,22972,43554
odda_lxi,3,1731570,871,gene84,23340,44421
odda_lxi,3,1731570,878,gene30,23604,44778
odda_lxi,3,1731570,898,gene200,23976,45798
odda_lxi,3,1731570,919,gene291,23864,46869
odda_lxi,3,1731570,935,gene161,24752,47685
odda_lxi,3,1731570,948,gene156,25260,48348
odda_lxi,3,1731570,969,gene29,25388,49419
odda_lxi,3,1731570,1012,gene124,26476,51612
odda_lxi,3,1731570,1084,gene92,28492,55284
odda_lxi,3,1731570,1105,gene9,28604,56355
odda_lxi,3,1731570,1125,gene91,28912,57375
odda_lxi,3,1731570,1163,gene258,28580,59313
odda_lxi,3,1731570,1231,gene275,30340,62781
odda_lxi,3,1731570,1294,gene164,32748,65994
odda_lxi,3,1731570,1326,gene321,32404,67626
odda_lxi,3,1731570,1454,gene37,36532,74154
odda_lxi,3,1731570,1472,gene319,35400,75072
odda_lxi,3,1731570,1530,gene332,37156,78030
odda_lxi,3,1731570,1655,gene224,39496,84405
odda_lxi,3,1731570,1876,gene143,45620,95676
odda_lxi,3,1731570,2009,gene146,48876,102459
odda_lxi,3,1731570,2166,gene307,50080,110466
odda_lxi,3,1731570,2535,gene297,57784,129285
odda_lxi,3,1731570,2959,gene290,66248,150909
odda_lxi,3,1731570,5828,gene150,127882,297228
cut_lxi,0,1731570,129,gene283,4353,6579
cut_lxi,0,1731570,165,gene19,5267,8415
cut_lxi,0,1731570,176,gene28,5815,8976
cut_lxi,0,1731570,191,gene54,6035,9741
cut_lxi,0,1731570,203,gene7,6531,10353
cut_lxi,0,1731570,230,gene301,7240,11730
cut_lxi,0,1731570,236,gene153,7319,12036
cut_lxi,0,1731570,237,gene110,7380,12087
cut_lxi,0,1731570,245,gene139,7580,12495
cut_lxi,0,1731570,263,gene49,7908,13413
cut_lxi,0,1731570,274,gene121,8304,13974
cut_lxi,0,1731570,276,gene77,8560,14076
cut_lxi,0,1731570,290,gene24,9036,14790
cut_lxi,0,1731570,313,gene236,9220,15963
cut_lxi,0,1731570,317,gene196,9508,16167
cut_lxi,0,1731570,325,gene95,9788,16575
cut_lxi,0,1731570,335,gene165,9984,17085
cut_lxi,0,1731570,341,gene206,10352,17391
cut_lxi,0,1731570,371,gene251,10716,18921
cut_lxi,0,1731570,383,gene245,11088,19533
cut_lxi,0,1731570,382,gene103,11296,19482
cut_lxi,0,1731570,408,gene273,11444,20808
cut_lxi,0,1731570,392,gene58,11656,19992
cut_lxi,0,1731570,414,gene148,11936,21114
cut_lxi,0,1731570,413,gene149,12112,21063
cut_lxi,0,1731570,432,gene125,12484,22032
cut_lxi,0,1731570,442,gene207,12732,22542
cut_lxi,0,1731570,463,gene166,13104,23613
cut_lxi,0,1731570,473,gene211,13452,24123
cut_lxi,0,1731570,469,gene40,13516,23919
cut_lxi,0,1731570,477,gene154,13580,24327
cut_lxi,0,1731570,495,gene308,13976,25245
cut_lxi,0,1731570,520,gene56,14620,26520
cut_lxi,0,1731570,525,gene117,14836,26775
cut_lxi,0,1731570,537,gene189,15128,27387
cut_lxi,0,1731570,538,gene6,15424,27438
cut_lxi,0,1731570,597,gene238,16064,30447
cut_lxi,0,1731570,598,gene317,16172,30498
cut_lxi,0,1731570,618,gene314,16592,31518
cut_lxi,0,1731570,601,gene180,16884,30651
cut_lxi,0,1731570,605,gene127,17016,30855
cut_lxi,0,1731570,619,gene64,17212,31569
cut_lxi,0,1731570,639,gene88,17536,32589
cut_lxi,0,1731570,645,gene145,17756,32895
cut_lxi,0,1731570,658,gene74,18104,33558
cut_lxi,0,1731570,691,gene287,18420,35241
cut_lxi,0,1731570,682,gene73,18712,34782
cut_lxi,0,1731570,725,gene243,19008,36975
cut_lxi,0,1731570,723,gene280,19116,36873
cut_lxi,0,1731570,766,gene268,19972,39066
cut_lxi,0,1731570,737,gene35,20180,37587
cut_lxi,0,1731570,740,gene55,20304,37740
cut_lxi,0,1731570,767,gene173,20792,39117
cut_lxi,0,1731570,796,gene1,21340,40596
cut_lxi,0,1731570,805,gene21,21600,41055
cut_lxi,0,1731570,836,gene244,21808,42636
cut_lxi,0,1731570,831,gene239,21928,42381
cut_lxi,0,1731570,855,gene228,22288,43605
cut_lxi,0,1731570,850,gene186,22916,43350
cut_lxi,0,1731570,887,gene36,23468,45237
cut_lxi,0,1731570,922,gene281,23660,47022
cut_lxi,0,1731570,898,gene200,23976,45798
cut_lxi,0,1731570,922,gene195,24372,47022
cut_lxi,0,1731570,935,gene161,24752,47685
cut_lxi,0,1731570,948,gene156,25260,48348
cut_lxi,0,1731570,1012,gene124,26476,51612
cut_lxi,0,1731570,1057,gene96,27620,53907
cut_lxi,0,1731570,1136,gene288,28420,57936
cut_lxi,0,1731570,1153,gene225,28836,58803
cut_lxi,0,1731570,1141,gene33,29332,58191
cut_lxi,0,1731570,1228,gene289,30772,62628
cut_lxi,0,1731570,1326,gene321,32404,67626
cut_lxi,0,1731570,1312,gene98,33244,66912
cut_lxi,0,1731570,1429,gene59,35628,72879
cut_lxi,0,1731570,1483,gene34,36560,75633
cut_lxi,0,1731570,1548,gene320,37044,78948
cut_lxi,0,1731570,1689,gene233,40060,86139
cut_lxi,0,1731570,1876,gene143,45620,95676
cut_lxi,0,1731570,2080,gene260,48588,106080
cut_lxi,0,1731570,2166,gene307,50080,110466
cut_lxi,0,1731570,2535,gene297,57784,129285
cut_lxi,0,1731570,2959,gene290,66248,150909
cut_lxi,0,1731570,5273,gene150,116374,268923
cut_lxi,1,1731570,103,gene111,3458,5253
cut_lxi,1,1731570,150,gene60,4805,7650
cut_lxi,1,1731570,165,gene298,5411,8415
cut_lxi,1,1731570,180,gene78,5832,9180
cut_lxi,1,1731570,185,gene39,6153,9435
cut_lxi,1,1731570,210,gene89,6554,10710
cut_lxi,1,1731570,240,gene212,7259,12240
cut_lxi,1,1731570,240,gene12,7324,12240
cut_lxi,1,1731570,232,gene69,7420,11832
cut_lxi,1,1731570,248,gene182,7668,12648
cut_lxi,1,1731570,264,gene231,8020,13464
cut_lxi,1,1731570,276,gene184,8379,14076
cut_lxi,1,1731570,291,gene168,8724,14841
cut_lxi,1,1731570,296,gene102,9071,15096
cut_lxi,1,1731570,301,gene27,9300,15351
cut_lxi,1,1731570,326,gene323,9512,16626
cut_lxi,1,1731570,331,gene163,9851,16881
cut_lxi,1,1731570,339,gene70,10072,17289
cut_lxi,1,1731570,351,gene11,10452,17901
cut_lxi,1,1731570,364,gene75,10766,18564
cut_lxi,1,1731570,382,gene247,11132,19482
cut_lxi,1,1731570,393,gene97,11304,20043
cut_lxi,1,1731570,384,gene107,11472,19584
cut_lxi,1,1731570,401,gene82,11660,20451
cut_lxi,1,1731570,410,gene160,11988,20910
cut_lxi,1,1731570,417,gene157,12208,21267
cut_lxi,1,1731570,445,gene68,12664,22695
cut_lxi,1,1731570,455,gene300,12792,23205
cut_lxi,1,1731570,468,gene326,13176,23868
cut_lxi,1,1731570,471,gene94,13468,24021
cut_lxi,1,1731570,469,gene162,13520,23919
cut_lxi,1,1731570,462,gene72,13616,23562
cut_lxi,1,1731570,505,gene8,14388,25755
cut_lxi,1,1731570,540,gene254,14732,27540
cut_lxi,1,1731570,547,gene292,14976,27897
cut_lxi,1,1731570,558,gene114,15336,28458
cut_lxi,1,1731570,577,gene306,15776,29427
cut_lxi,1,1731570,593,gene278,16112,30243
cut_lxi,1,1731570,582,gene190,16228,29682
cut_lxi,1,1731570,604,gene100,16648,30804
cut_lxi,1,1731570,626,gene274,16948,31926
cut_lxi,1,1731570,612,gene42,17096,31212
cut_lxi,1,1731570,611,gene112,17228,31161
cut_lxi,1,1731570,654,gene191,17580,33354
cut_lxi,1,1731570,648,gene118,17920,33048
cut_lxi,1,1731570,689,gene313,18188,35139
cut_lxi,1,1731570,684,gene138,18436,34884
cut_lxi,1,1731570,707,gene328,18800,36057
cut_lxi,1,1731570,687,gene171,19020,35037
cut_lxi,1,1731570,714,gene101,19160,36414
cut_lxi,1,1731570,747,gene16,19996,38097
cut_lxi,1,1731570,742,gene41,20184,37842
cut_lxi,1,1731570,773,gene277,20396,39423
cut_lxi,1,1731570,756,gene144,20832,38556
cut_lxi,1,1731570,789,gene178,21384,40239
cut_lxi,1,1731570,809,gene210,21688,41259
cut_lxi,1,1731570,851,gene286,21872,43401
cut_lxi,1,1731570,815,gene215,22032,41565
cut_lxi,1,1731570,888,gene302,22472,45288
cut_lxi,1,1731570,854,gene137,22972,43554
cut_lxi,1,1731570,876,gene106,23504,44676
cut_lxi,1,1731570,920,gene250,23844,46920
cut_lxi,1,1731570,915,gene109,24044,46665
cut_lxi,1,1731570,946,gene266,24452,48246
cut_lxi,1,1731570,965,gene316,24844,49215
cut_lxi,1,1731570,969,gene29,25388,49419
cut_lxi,1,1731570,1025,gene83,26724,52275
cut_lxi,1,1731570,1099,gene242,27700,56049
cut_lxi,1,1731570,1084,gene92,28492,55284
cut_lxi,1,1731570,1125,gene91,28912,57375
cut_lxi,1,1731570,1176,gene296,29532,59976
cut_lxi,1,1731570,1286,gene299,31760,65586
cut_lxi,1,1731570,1291,gene129,32560,65841
cut_lxi,1,1731570,1332,gene140,33908,67932
cut_lxi,1,1731570,1477,gene282,35724,75327
cut_lxi,1,1731570,1461,gene158,36736,74511
cut_lxi,1,1731570,1530,gene332,37156,78030
cut_lxi,1,1731570,1651,gene203,40648,84201
cut_lxi,1,1731570,1950,gene235,45860,99450
cut_lxi,1,1731570,2009,gene146,48876,102459
cut_lxi,1,1731570,2188,gene303,50552,111588
cut_lxi,1,1731570,2708,gene240,61492,138108
cut_lxi,1,1731570,3540,gene222,78384,180540
cut_lxi,1,1731570,4383,gene150,98078,223533
cut_lxi,2,1731570,125,gene104,4056,6375
cut_lxi,2,1731570,149,gene31,4824,7599
cut_lxi,2,1731570,165,gene61,5475,8415
cut_lxi,2,1731570,185,gene113,5848,9435
cut_lxi,2,1731570,194,gene48,6170,9894
cut_lxi,2,1731570,211,gene204,6734,10761
cut_lxi,2,1731570,239,gene330,7292,12189
cut_lxi,2,1731570,233,gene32,7339,11883
cut_lxi,2,1731570,242,gene142,7464,12342
cut_lxi,2,1731570,245,gene5,7696,12495
cut_lxi,2,1731570,264,gene177,8183,13464
cut_lxi,2,1731570,274,gene155,8451,13974
cut_lxi,2,1731570,293,gene90,8759,14943
cut_lxi,2,1731570,305,gene232,9076,15555
cut_lxi,2,1731570,308,gene105,9380,15708
cut_lxi,2,1731570,323,gene87,9600,16473
cut_lxi,2,1731570,335,gene51,9940,17085
cut_lxi,2,1731570,335,gene134,10112,17085
cut_lxi,2,1731570,356,gene318,10472,18156
cut_lxi,2,1731570,361,gene99,10804,18411
cut_lxi,2,1731570,380,gene208,11188,19380
cut_lxi,2,1731570,393,gene315,11396,20043
cut_lxi,2,1731570,402,gene295,11584,20502
cut_lxi,2,1731570,413,gene15,11796,21063
cut_lxi,2,1731570,420,gene17,12012,21420
cut_lxi,2,1731570,424,gene45,12360,21624
cut_lxi,2,1731570,441,gene86,12668,22491
cut_lxi,2,1731570,445,gene10,12916,22695
cut_lxi,2,1731570,470,gene267,13184,23970
cut_lxi,2,1731570,465,gene52,13488,23715
cut_lxi,2,1731570,471,gene47,13520,24021
cut_lxi,2,1731570,474,gene135,13684,24174
cut_lxi,2,1731570,515,gene304,14420,26265
cut_lxi,2,1731570,517,gene67,14768,26367
cut_lxi,2,1731570,530,gene183,14988,27030
cut_lxi,2,1731570,545,gene187,15348,27795
cut_lxi,2,1731570,573,gene185,15900,29223
cut_lxi,2,1731570,579,gene159,16116,29529
cut_lxi,2,1731570,578,gene141,16228,29478
cut_lxi,2,1731570,598,gene170,16788,30498
cut_lxi,2,1731570,609,gene3,16980,31059
cut_lxi,2,1731570,619,gene188,17168,31569
cut_lxi,2,1731570,620,gene126,17256,31620
cut_lxi,2,1731570,664,gene248,17648,33864
cut_lxi,2,1731570,671,gene257,18032,34221
cut_lxi,2,1731570,685,gene312,18232,34935
cut_lxi,2,1731570,671,gene192,18576,34221
cut_lxi,2,1731570,717,gene249,18940,36567
cut_lxi,2,1731570,700,gene175,19064,35700
cut_lxi,2,1731570,693,gene80,19180,35343
cut_lxi,2,1731570,751,gene264,20096,38301
cut_lxi,2,1731570,749,gene44,20200,38199
cut_lxi,2,1731570,760,gene62,20480,38760
cut_lxi,2,1731570,772,gene38,21108,39372
cut_lxi,2,1731570,797,gene202,21500,40647
cut_lxi,2,1731570,828,gene221,21736,42228
cut_lxi,2,1731570,840,gene255,21872,42840
cut_lxi,2,1731570,827,gene120,22084,42177
cut_lxi,2,1731570,872,gene259,22524,44472
cut_lxi,2,1731570,874,gene136,23056,44574
cut_lxi,2,1731570,878,gene30,23604,44778
cut_lxi,2,1731570,919,gene291,23864,46869
cut_lxi,2,1731570,936,gene227,24120,47736
cut_lxi,2,1731570,978,gene263,24624,49878
cut_lxi,2,1731570,943,gene53,24912,48093
cut_lxi,2,1731570,954,gene22,25416,48654
cut_lxi,2,1731570,1088,gene253,27400,55488
cut_lxi,2,1731570,1123,gene237,28204,57273
cut_lxi,2,1731570,1163,gene258,28580,59313
cut_lxi,2,1731570,1122,gene4,29220,57222
cut_lxi,2,1731570,1231,gene275,30340,62781
cut_lxi,2,1731570,1299,gene276,32128,66249
cut_lxi,2,1731570,1294,gene164,32748,65994
cut_lxi,2,1731570,1439,gene293,35368,73389
cut_lxi,2,1731570,1508,gene305,36312,76908
cut_lxi,2,1731570,1470,gene172,36772,74970
cut_lxi,2,1731570,1649,gene234,39464,84099
cut_lxi,2,1731570,1795,gene309,42320,91545
cut_lxi,2,1731570,1993,gene265,46848,101643
cut_lxi,2,1731570,2120,gene284,49248,108120
cut_lxi,2,1731570,2205,gene241,51532,112455
cut_lxi,2,1731570,2719,gene119,63116,138669
cut_lxi,2,1731570,3653,gene220,81476,186303
cut_lxi,2,1731570,3726,gene150,86988,190026
cut_lxi,3,1731570,131,gene66,4351,6681
cut_lxi,3,1731570,154,gene147,5234,7854
cut_lxi,3,1731570,167,gene71,5479,8517
cut_lxi,3,1731570,186,gene85,5998,9486
cut_lxi,3,1731570,193,gene43,6326,9843
cut_lxi,3,1731570,231,gene128,7212,11781
cut_lxi,3,1731570,234,gene226,7300,11934
cut_lxi,3,1731570,235,gene214,7347,11985
cut_lxi,3,1731570,234,gene65,7472,11934
cut_lxi,3,1731570,256,gene133,7796,13056
cut_lxi,3,1731570,270,gene327,8248,13770
cut_lxi,3,1731570,278,gene329,8468,14178
cut_lxi,3,1731570,299,gene179,9028,15249
cut_lxi,3,1731570,314,gene311,9191,16014
cut_lxi,3,1731570,310,gene219,9416,15810
cut_lxi,3,1731570,325,gene272,9656,16575
cut_lxi,3,1731570,330,gene151,9956,16830
cut_lxi,3,1731570,339,gene176,10220,17289
cut_lxi,3,1731570,354,gene201,10536,18054
cut_lxi,3,1731570,374,gene169,10976,19074
cut_lxi,3,1731570,381,gene218,11216,19431
cut_lxi,3,1731570,396,gene229,11440,20196
cut_lxi,3,1731570,390,gene123,11628,19890
cut_lxi,3,1731570,415,gene325,11800,21165
cut_lxi,3,1731570,411,gene93,12092,20961
cut_lxi,3,1731570,421,gene152,12404,21471
cut_lxi,3,1731570,440,gene131,12680,22440
cut_lxi,3,1731570,439,gene197,12916,22389
cut_lxi,3,1731570,465,gene209,13352,23715
cut_lxi,3,1731570,464,gene115,13492,23664
cut_lxi,3,1731570,485,gene213,13527,24735
cut_lxi,3,1731570,485,gene25,13744,24735
cut_lxi,3,1731570,517,gene217,14452,26367
cut_lxi,3,1731570,531,gene230,14824,27081
cut_lxi,3,1731570,530,gene174,15036,27030
cut_lxi,3,1731570,559,gene294,15408,28509
cut_lxi,3,1731570,575,gene46,15920,29325
cut_lxi,3,1731570,576,gene81,16168,29376
cut_lxi,3,1731570,600,gene261,16284,30600
cut_lxi,3,1731570,603,gene132,16852,30753
cut_lxi,3,1731570,613,gene23,16980,31263
cut_lxi,3,1731570,625,gene20,17188,31875
cut_lxi,3,1731570,647,gene246,17408,32997
cut_lxi,3,1731570,647,gene79,17648,32997
cut_lxi,3,1731570,675,gene310,18052,34425
cut_lxi,3,1731570,674,gene2,18380,34374
cut_lxi,3,1731570,682,gene13,18620,34782
cut_lxi,3,1731570,687,gene57,18972,35037
cut_lxi,3,1731570,706,gene181,19076,36006
cut_lxi,3,1731570,739,gene279,19624,37689
cut_lxi,3,1731570,758,gene199,20168,38658
cut_lxi,3,1731570,771,gene256,20300,39321
cut_lxi,3,1731570,778,gene18,20768,39678
cut_lxi,3,1731570,780,gene167,21188,39780
cut_lxi,3,1731570,806,gene193,21584,41106
cut_lxi,3,1731570,815,gene108,21804,41565
cut_lxi,3,1731570,845,gene252,21924,43095
cut_lxi,3,1731570,857,gene269,22248,43707
cut_lxi,3,1731570,865,gene262,22640,44115
cut_lxi,3,1731570,871,gene84,23340,44421
cut_lxi,3,1731570,916,gene223,23644,46716
cut_lxi,3,1731570,898,gene116,23916,45798
cut_lxi,3,1731570,909,gene76,24200,46359
cut_lxi,3,1731570,971,gene270,24660,49521
cut_lxi,3,1731570,959,gene50,25044,48909
cut_lxi,3,1731570,984,gene205,26028,50184
cut_lxi,3,1731570,1049,gene14,27464,53499
cut_lxi,3,1731570,1095,gene130,28208,55845
cut_lxi,3,1731570,1105,gene9,28604,56355
cut_lxi,3,1731570,1120,gene63,29304,57120
cut_lxi,3,1731570,1226,gene331,30764,62526
cut_lxi,3,1731570,1320,gene324,32392,67320
cut_lxi,3,1731570,1283,gene194,32896,65433
cut_lxi,3,1731570,1472,gene319,35400,75072
cut_lxi,3,1731570,1454,gene37,36532,74154
cut_lxi,3,1731570,1455,gene26,36896,74205
cut_lxi,3,1731570,1655,gene224,39496,84405
cut_lxi,3,1731570,1798,gene216,44164,91698
cut_lxi,3,1731570,2009,gene285,46920,102459
cut_lxi,3,1731570,2063,gene122,49636,105213
cut_lxi,3,1731570,2223,gene271,51612,113373
cut_lxi,3,1731570,2846,gene198,65956,145146
cut_lxi,3,1731570,4107,gene322,89412,209457
cut_lxi,3,1731570,3047,gene150,73691,155397
cut_lxi_low-src,0,1731570,129,gene283,4353,6579
cut_lxi_low-src,0,1731570,165,gene19,5267,8415
cut_lxi_low-src,0,1731570,176,gene28,5815,8976
cut_lxi_low-src,0,1731570,191,gene54,6035,9741
cut_lxi_low-src,0,1731570,203,gene7,6531,10353
cut_lxi_low-src,0,1731570,230,gene301,7240,11730
cut_lxi_low-src,0,1731570,236,gene153,7319,12036
cut_lxi_low-src,0,1731570,237,gene110,7380,12087
cut_lxi_low-src,0,1731570,245,gene139,7580,12495
cut_lxi_low-src,0,1731570,263,gene49,7908,13413
cut_lxi_low-src,0,1731570,274,gene121,8304,13974
cut_lxi_low-src,0,1731570,276,gene77,8560,14076
cut_lxi_low-src,0,1731570,290,gene24,9036,14790
cut_lxi_low-src,0,1731570,313,gene236,9220,15963
cut_lxi_low-src,0,1731570,317,gene196,9508,16167
cut_lxi_low-src,0,1731570,325,gene95,9788,16575
cut_lxi_low-src,0,1731570,335,gene165,9984,17085
cut_lxi_low-src,0,1731570,341,gene206,10352,17391
cut_lxi_low-src,0,1731570,371,gene251,10716,18921
cut_lxi_low-src,0,1731570,383,gene245,11088,19533
cut_lxi_low-src,0,1731570,382,gene103,11296,19482
cut_lxi_low-src,0,1731570,408,gene273,11444,20808
cut_lxi_low-src,0,1731570,392,gene58,11656,19992
cut_lxi_low-src,0,1731570,414,gene148,11936,21114
cut_lxi_low-src,0,1731570,413,gene149,12112,21063
cut_lxi_low-src,0,1731570,432,gene125,12484,22032
cut_lxi_low-src,0,1731570,442,gene207,12732,22542
cut_lxi_low-src,0,1731570,463,gene166,13104,23613
cut_lxi_low-src,0,1731570,473,gene211,13452,24123
cut_lxi_low-src,0,1731570,469,gene40,13516,23919
cut_lxi_low-src,0,1731570,477,gene154,13580,24327
cut_lxi_low-src,0,1731570,495,gene308,13976,25245
cut_lxi_low-src,0,1731570,520,gene56,14620,26520
cut_lxi_low-src,0,1731570,525,gene117,14836,26775
cut_lxi_low-src,0,1731570,537,gene189,15128,27387
cut_lxi_low-src,0,1731570,538,gene6,15424,27438
cut_lxi_low-src,0,1731570,597,gene238,16064,30447
cut_lxi_low-src,0,1731570,598,gene317,16172,30498
cut_lxi_low-src,0,1731570,618,gene314,16592,31518
cut_lxi_low-src,0,1731570,601,gene180,16884,30651
cut_lxi_low-src,0,1731570,605,gene127,17016,30855
cut_lxi_low-src,0,1731570,619,gene64,17212,31569
cut_lxi_low-src,0,1731570,639,gene88,17536,32589
cut_lxi_low-src,0,1731570,645,gene145,17756,32895
cut_lxi_low-src,0,1731570,658,gene74,18104,33558
cut_lxi_low-src,0,1731570,691,gene287,18420,35241
cut_lxi_low-src,0,1731570,682,gene73,18712,34782
cut_lxi_low-src,0,1731570,725,gene243,19008,36975
cut_lxi_low-src,0,1731570,723,gene280,19116,36873
cut_lxi_low-src,0,1731570,766,gene268,19972,39066
cut_lxi_low-src,0,1731570,737,gene35,20180,37587
cut_lxi_low-src,0,1731570,740,gene55,20304,37740
cut_lxi_low-src,0,1731570,767,gene173,20792,39117
cut_lxi_low-src,0,1731570,796,gene1,21340,40596
cut_lxi_low-src,0,1731570,805,gene21,21600,41055
cut_lxi_low-src,0,1731570,836,gene244,21808,42636
cut_lxi_low-src,0,1731570,831,gene239,21928,42381
cut_lxi_low-src,0,1731570,855,gene228,22288,43605
cut_lxi_low-src,0,1731570,850,gene186,22916,43350
cut_lxi_low-src,0,1731570,887,gene36,23468,45237
cut_lxi_low-src,0,1731570,922,gene281,23660,47022
cut_lxi_low-src,0,1731570,898,gene200,23976,45798
cut_lxi_low-src,0,1731570,922,gene195,24372,47022
cut_lxi_low-src,0,1731570,935,gene161,24752,47685
cut_lxi_low-src,0,1731570,948,gene156,25260,48348
cut_lxi_low-src,0,1731570,1012,gene124,26476,51612
cut_lxi_low-src,0,1731570,1057,gene96,27620,53907
cut_lxi_low-src,0,1731570,1136,gene288,28420,57936
cut_lxi_low-src,0,1731570,1153,gene225,28836,58803
cut_lxi_low-src,0,1731570,1141,gene33,29332,58191
cut_lxi_low-src,0,1731570,1228,gene289,30772,62628
cut_lxi_low-src,0,1731570,1326,gene321,32404,67626
cut_lxi_low-src,0,1731570,1312,gene98,33244,66912
cut_lxi_low-src,0,1731570,1429,gene59,35628,72879
cut_lxi_low-src,0,1731570,1483,gene34,36560,75633
cut_lxi_low-src,0,1731570,1548,gene320,37044,78948
cut_lxi_low-src,0,1731570,1689,gene233,40060,86139
cut_lxi_low-src,0,1731570,1876,gene143,45620,95676
cut_lxi_low-src,0,1731570,2080,gene260,48588,106080
cut_lxi_low-src,0,1731570,2166,gene307,50080,110466
cut_lxi_low-src,0,1731570,2535,gene297,57784,129285
cut_lxi_low-src,0,1731570,2959,gene290,66248,150909
cut_lxi_low-src,0,1731570,5415,gene150,113515,276165
cut_lxi_low-src,1,1731570,103,gene111,3458,5253
cut_lxi_low-src,1,1731570,150,gene60,4805,7650
cut_lxi_low-src,1,1731570,165,gene298,5411,8415
cut_lxi_low-src,1,1731570,180,gene78,5832,9180
cut_lxi_low-src,1,1731570,185,gene39,6153,9435
cut_lxi_low-src,1,1731570,210,gene89,6554,10710
cut_lxi_low-src,1,1731570,240,gene212,7259,12240
cut_lxi_low-src,1,1731570,240,gene12,7324,12240
cut_lxi_low-src,1,1731570,232,gene69,7420,11832
cut_lxi_low-src,1,1731570,248,gene182,7668,12648
cut_lxi_low-src,1,1731570,264,gene231,8020,13464
cut_lxi_low-src,1,1731570,276,gene184,8379,14076
cut_lxi_low-src,1,1731570,291,gene168,8724,14841
cut_lxi_low-src,1,1731570,296,gene102,9071,15096
cut_lxi_low-src,1,1731570,301,gene27,9300,15351
cut_lxi_low-src,1,1731570,326,gene323,9512,16626
cut_lxi_low-src,1,1731570,331,gene163,9851,16881
cut_lxi_low-src,1,1731570,339,gene70,10072,17289
cut_lxi_low-src,1,1731570,351,gene11,10452,17901
cut_lxi_low-src,1,1731570,364,gene75,10766,18564
cut_lxi_low-src,1,1731570,382,gene247,11132,19482
cut_lxi_low-src,1,1731570,393,gene97,11304,20043
cut_lxi_low-src,1,1731570,384,gene107,11472,19584
cut_lxi_low-src,1,1731570,401,gene82,11660,20451
cut_lxi_low-src,1,1731570,410,gene160,11988,20910
cut_lxi_low-src,1,1731570,417,gene157,12208,21267
cut_lxi_low-src,1,1731570,445,gene68,12664,22695
cut_lxi_low-src,1,1731570,455,gene300,12792,23205
cut_lxi_low-src,1,1731570,468,gene326,13176,23868
